time,user@domain,computer,process_name,start_end,class
103517,C8248$@DOM1,C8248,P16,Start,0
103517,C83$@DOM1,C83,P5,Start,0
103517,C9244$@DOM1,C9244,P1763,Start,0
103517,C946$@DOM1,C946,P16,Start,0
103517,LOCAL SERVICE@C2342,C2342,P4,End,0
103517,LOCAL SERVICE@C83,C83,P17,End,0
103517,LOCAL SERVICE@C83,C83,P17,Start,0
103517,LOCAL SERVICE@C83,C83,P18,End,0
103517,LOCAL SERVICE@C83,C83,P18,Start,0
103517,LOCAL SERVICE@C83,C83,P22,End,0
103517,LOCAL SERVICE@C83,C83,P22,Start,0
103517,LOCAL SERVICE@C83,C83,P5,End,0
103517,NETWORK SERVICE@C1665,C1665,P9,End,0
103517,U47@DOM1,C1152,P25,End,0
103517,U629@DOM1,C332,P339,Start,0
103518,C10121$@DOM1,C10121,P16,Start,0
103518,C11441$@DOM1,C11441,P16,Start,0
103518,C12670$@DOM1,C12670,P5,Start,0
103518,C13260$@DOM1,C13260,P16,Start,0
103518,C1337$@DOM1,C1337,P16,Start,0
103518,C13913$@DOM1,C13913,P9,Start,0
103518,C1443$@DOM1,C1443,P16,Start,0
103518,C1599$@DOM1,C1599,P25,Start,0
103518,C240$@DOM1,C240,P16,End,0
103518,C2470$@DOM1,C2470,P13,Start,0
103518,C2470$@DOM1,C2470,P14,Start,0
103518,C2470$@DOM1,C2470,P9,Start,0
103518,C2496$@DOM1,C2496,P265,End,0
103518,C2496$@DOM1,C2496,P265,Start,0
103518,C2556$@DOM1,C2556,P16,Start,0
103518,C2623$@DOM1,C2623,P16,Start,0
103518,C2855$@DOM1,C2855,P265,End,0
103518,C2855$@DOM1,C2855,P265,Start,0
103518,C3024$@DOM1,C3024,P16,Start,0
103518,C354$@DOM1,C354,P16,Start,0
103518,C3722$@DOM1,C3722,P25,Start,0
103518,C4313$@DOM1,C4313,P265,End,0
103518,C4313$@DOM1,C4313,P265,Start,0
103518,C466$@DOM1,C466,P16,End,0
103518,C533$@DOM1,C533,P4,Start,0
103518,C6018$@DOM1,C6018,P16,Start,0
103518,C621$@DOM1,C621,P21,End,0
103518,C621$@DOM1,C621,P21,Start,0
103518,C621$@DOM1,C621,P64,End,0
103518,C621$@DOM1,C621,P64,Start,0
103518,C621$@DOM1,C621,P66,End,0
103518,C621$@DOM1,C621,P66,Start,0
103518,C621$@DOM1,C621,P81,Start,0
103518,C8966$@DOM1,C8966,P16,Start,0
103518,C9222$@DOM1,C9222,P16,Start,0
103518,LOCAL SERVICE@C1920,C1920,P4,End,0
103518,U177@DOM1,C13855,P1109,Start,0
103518,U177@DOM1,C13855,P1355,Start,0
103518,U177@DOM1,C13855,P2370,Start,0
103518,U177@DOM1,C13855,P3616,Start,0
103518,U177@DOM1,C13855,P678,Start,0
103518,U5356@DOM1,C12670,P501,Start,0
103518,U67@C1723,C1723,P59,End,0
103518,U67@C1723,C1723,P59,Start,0
103519,C1008$@DOM1,C1008,P16,Start,0
103519,C1075$@DOM1,C1075,P16,Start,0
103519,C1173$@DOM1,C1173,P265,End,0
103519,C1173$@DOM1,C1173,P265,Start,0
103519,C1218$@DOM1,C1218,P16,Start,0
103519,C12180$@DOM1,C12180,P16,Start,0
103519,C1226$@DOM1,C1226,P16,End,0
103519,C13115$@DOM1,C13115,P13,Start,0
103519,C13115$@DOM1,C13115,P14,Start,0
103519,C13211$@DOM1,C13211,P265,Start,0
103519,C1368$@DOM1,C1368,P16,Start,0
103519,C1576$@DOM1,C1576,P5,Start,0
103519,C1624$@DOM1,C1624,P21,End,0
103519,C1624$@DOM1,C1624,P21,Start,0
103519,C1624$@DOM1,C1624,P50,End,0
103519,C1624$@DOM1,C1624,P50,Start,0
103519,C1624$@DOM1,C1624,P86,End,0
103519,C1624$@DOM1,C1624,P86,Start,0
103519,C1654$@DOM1,C1654,P21,Start,0
103519,C1707$@DOM1,C1707,P63,End,0
103519,C1839$@DOM1,C1839,P16,Start,0
103519,C1863$@DOM1,C1863,P59,End,0
103519,C1952$@DOM1,C1952,P16,Start,0
103519,C2048$@DOM1,C2048,P16,Start,0
103519,C2102$@DOM1,C2102,P16,End,0
103519,C2259$@DOM1,C2259,P16,End,0
103519,C2969$@DOM1,C2969,P265,End,0
103519,C2969$@DOM1,C2969,P265,Start,0
103519,C3156$@DOM1,C3156,P5,End,0
103519,C3156$@DOM1,C3156,P5,Start,0
103519,C3156$@DOM1,C3156,P866,End,0
103519,C3156$@DOM1,C3156,P866,Start,0
103519,C3156$@DOM1,C3156,P867,End,0
103519,C3156$@DOM1,C3156,P867,Start,0
103519,C3741$@DOM1,C3741,P265,End,0
103519,C3741$@DOM1,C3741,P265,Start,0
103519,C46$@DOM1,C46,P16,Start,0
103519,C460$@DOM1,C460,P16,Start,0
103519,C511$@DOM1,C511,P16,Start,0
103519,C621$@DOM1,C621,P21,End,0
103519,C621$@DOM1,C621,P66,End,0
103519,C621$@DOM1,C621,P66,Start,0
103519,C6387$@DOM1,C6387,P16,Start,0
103519,C6558$@DOM1,C6558,P16,Start,0
103519,C881$@DOM1,C881,P265,End,0
103519,C881$@DOM1,C881,P265,Start,0
103519,C9244$@DOM1,C9244,P1763,Start,0
103519,C9399$@DOM1,C9399,P25,Start,0
103519,C9399$@DOM1,C9399,P5,Start,0
103519,C9900$@DOM1,C9900,P13,Start,0
103519,C9900$@DOM1,C9900,P14,Start,0
103519,LOCAL SERVICE@C1319,C1319,P22,End,0
103519,LOCAL SERVICE@C1319,C1319,P5,End,0
103519,LOCAL SERVICE@C1576,C1576,P18,End,0
103519,LOCAL SERVICE@C1576,C1576,P18,Start,0
103519,LOCAL SERVICE@C1576,C1576,P5,End,0
103519,U174@DOM1,C2341,P34,Start,0
103519,U549@DOM1,C72,P105,Start,0
103520,C1035$@DOM1,C1035,P37,Start,0
103520,C1035$@DOM1,C1035,P5,Start,0
103520,C10666$@DOM1,C10666,P16,Start,0
103520,C10839$@DOM1,C10839,P16,Start,0
103520,C10992$@DOM1,C10992,P16,Start,0
103520,C1101$@DOM1,C1101,P89,Start,0
103520,C114$@DOM1,C114,P16,Start,0
103520,C1169$@DOM1,C1169,P16,Start,0
103520,C12302$@DOM1,C12302,P25,Start,0
103520,C12302$@DOM1,C12302,P5,Start,0
103520,C12670$@DOM1,C12670,P5,Start,0
103520,C13250$@DOM1,C13250,P16,Start,0
103520,C14147$@DOM1,C14147,P16,Start,0
103520,C1495$@DOM1,C1495,P42,Start,0
103520,C15939$@DOM1,C15939,P16,Start,0
103520,C1599$@DOM1,C1599,P25,End,0
103520,C1719$@DOM1,C1719,P265,End,0
103520,C1719$@DOM1,C1719,P265,Start,0
103520,C1991$@DOM1,C1991,P16,Start,0
103520,C2379$@DOM1,C2379,P5,Start,0
103520,C2489$@DOM1,C2489,P140,End,0
103520,C2762$@DOM1,C2762,P25,Start,0
103520,C2855$@DOM1,C2855,P265,End,0
103520,C2855$@DOM1,C2855,P265,Start,0
103520,C2933$@DOM1,C2933,P16,Start,0
103520,C3280$@DOM1,C3280,P208,End,0
103520,C3280$@DOM1,C3280,P208,Start,0
103520,C3280$@DOM1,C3280,P5,End,0
103520,C3280$@DOM1,C3280,P5,Start,0
103520,C39$@DOM2,C39,P16,End,0
199891,LOCAL SERVICE@C1993,C1993,P17,Start,0
199891,LOCAL SERVICE@C1993,C1993,P5,End,0
199891,LOCAL SERVICE@C486,C486,P18,End,0
199891,LOCAL SERVICE@C486,C486,P18,Start,0
199891,LOCAL SERVICE@C486,C486,P5,End,0
199891,U154@C398,C398,P59,End,0
199891,U2047@DOM1,C6296,P13,End,0
199891,U226@DOM1,C2696,P34,Start,0
199891,U2358@DOM1,C6797,P34,Start,0
199891,U3083@DOM1,C8080,P501,Start,0
199891,U38@DOM1,C968,P34,Start,0
199891,U3965@DOM1,C10107,P1363,Start,0
199891,U3965@DOM1,C10107,P21,Start,0
199891,U3965@DOM1,C10107,P28,Start,0
199891,U3965@DOM1,C10107,P898,Start,0
199891,U4466@DOM1,C11143,P34,Start,0
199891,U7459@DOM1,C16293,P1220,Start,0
199891,U7459@DOM1,C16293,P4,Start,0
199891,U901@DOM1,C1007,P95,End,0
199892,C10138$@DOM1,C10138,P156,Start,0
199892,C10138$@DOM1,C10138,P268,Start,0
199892,C1050$@DOM1,C1050,P25,Start,0
199892,C1050$@DOM1,C1050,P5,Start,0
199892,C10995$@DOM1,C10995,P16,Start,0
199892,C11049$@DOM1,C11049,P16,Start,0
199892,C1173$@DOM1,C1173,P16,Start,0
199892,C118$@DOM1,C118,P16,Start,0
199892,C12515$@DOM1,C12515,P16,Start,0
199892,C12670$@DOM1,C12670,P5,Start,0
199892,C12675$@DOM1,C12675,P16,Start,0
199892,C1286$@DOM1,C1286,P16,Start,0
199892,C12945$@DOM1,C12945,P16,End,0
199892,C13234$@DOM1,C13234,P9,Start,0
199892,C1454$@DOM1,C1454,P16,Start,0
199892,C16214$@DOM1,C16214,P16,Start,0
199892,C1624$@DOM1,C1624,P21,End,0
199892,C1624$@DOM1,C1624,P21,Start,0
199892,C1624$@DOM1,C1624,P50,End,0
199892,C1624$@DOM1,C1624,P50,Start,0
199892,C1624$@DOM1,C1624,P86,End,0
199892,C1624$@DOM1,C1624,P86,Start,0
199892,C1625$@DOM1,C1625,P16,Start,0
199892,C16565$@DOM1,C16565,P16,Start,0
199892,C17135$@DOM1,C17135,P25,Start,0
199892,C1775$@DOM1,C1775,P16,Start,0
199892,C17770$@DOM1,C17770,P9,Start,0
199892,C236$@DOM1,C236,P12,Start,0
199892,C236$@DOM1,C236,P5,Start,0
199892,C2428$@DOM1,C2428,P16,Start,0
199892,C2428$@DOM1,C2428,P23,End,0
199892,C2428$@DOM1,C2428,P23,Start,0
199892,C2428$@DOM1,C2428,P24,End,0
199892,C2428$@DOM1,C2428,P24,Start,0
199892,C2653$@DOM1,C2653,P16,End,0
199892,C403$@DOM1,C403,P16,Start,0
199892,C489$@DOM1,C489,P101,Start,0
199892,C987$@DOM1,C987,P777,Start,0
199892,C492$@DOM1,C492,P81,End,0
199892,C5981$@DOM1,C5981,P16,Start,0
199892,C6493$@DOM1,C6493,P13,Start,0
199892,C6493$@DOM1,C6493,P14,Start,0
199892,C6507$@DOM1,C6507,P23,Start,0
199892,C6507$@DOM1,C6507,P24,Start,0
199892,C679$@DOM1,C679,P14,Start,0
199892,C6830$@DOM1,C6830,P5,Start,0
199892,C7002$@DOM1,C7002,P13,Start,0
199892,C7202$@DOM1,C7202,P16,Start,0
199892,C765$@DOM1,C765,P145,Start,0
199892,C765$@DOM1,C765,P5,End,0
199892,C765$@DOM1,C765,P5,Start,0
199892,C765$@DOM1,C765,P56,End,0
199892,C765$@DOM1,C765,P56,Start,0
199892,C8104$@DOM1,C8104,P13,Start,0
199892,C8104$@DOM1,C8104,P14,Start,0
199892,C8104$@DOM1,C8104,P9,Start,0
199892,C8705$@DOM1,C8705,P16,Start,0
199892,C964$@DOM1,C964,P16,Start,0
199892,U1935@DOM1,C6039,P491,Start,0
199892,U1948@DOM1,C6075,P306,Start,0
199892,U2472@DOM1,C6830,P23,Start,0
199892,U2472@DOM1,C6830,P24,Start,0
199892,U2799@DOM1,C7677,P34,Start,0
199892,U2890@DOM1,C7966,P1316,Start,0
199892,U2890@DOM1,C7966,P1317,Start,0
199892,U3735@DOM1,C9694,P152,Start,0
199892,U3735@DOM1,C9694,P247,Start,0
199892,U4726@DOM1,C11348,P34,Start,0
199892,U5356@DOM1,C12670,P501,Start,0
199892,U67@C35,C35,P59,End,0
199892,U67@C35,C35,P59,Start,0
199893,C10018$@DOM1,C10018,P16,Start,0
199893,C10093$@DOM1,C10093,P13,Start,0
199893,C10093$@DOM1,C10093,P14,Start,0
199893,C10107$@DOM1,C10107,P5,Start,0
199893,C1035$@DOM1,C1035,P37,End,0
199893,C1035$@DOM1,C1035,P37,Start,0
199893,C1035$@DOM1,C1035,P5,End,0
199893,C1035$@DOM1,C1035,P5,Start,0
199893,C11412$@DOM1,C11412,P13,Start,0
199893,C11412$@DOM1,C11412,P14,Start,0
199893,C11412$@DOM1,C11412,P16,Start,0
199893,C11694$@DOM1,C11694,P16,Start,0
199893,C12408$@DOM1,C12408,P16,Start,0
199893,C1406$@DOM1,C1406,P16,Start,0
199893,C14125$@DOM1,C14125,P16,Start,0
199893,C1439$@DOM1,C1439,P13,Start,0
199893,C1439$@DOM1,C1439,P14,Start,0
199893,C1460$@DOM1,C1460,P16,Start,0
199893,C150$@DOM1,C150,P16,Start,0
199893,C1541$@DOM1,C1541,P13,Start,0
199893,C1571$@DOM1,C1571,P16,Start,0
199893,C16352$@DOM1,C16352,P19,Start,0
199893,C16354$@DOM1,C16354,P23,Start,0
199893,C16354$@DOM1,C16354,P24,Start,0
199893,C16545$@DOM1,C16545,P16,Start,0
199893,C17240$@DOM1,C17240,P265,Start,0
199893,C2648$@DOM1,C2648,P16,Start,0
199893,C444$@DOM1,C444,P21,Start,0
199893,C486$@DOM1,C486,P10,Start,0
199893,C486$@DOM1,C486,P16,Start,0
199893,C486$@DOM1,C486,P211,Start,0
199893,C486$@DOM1,C486,P284,Start,0
199893,C555$@DOM1,C555,P16,Start,0
199893,C573$@DOM1,C573,P267,Start,0
199893,C6469$@DOM1,C6469,P16,Start,0
199893,C6515$@DOM1,C6515,P25,Start,0
199893,C6515$@DOM1,C6515,P5,Start,0
199893,C655$@DOM1,C655,P25,Start,0
199893,C655$@DOM1,C655,P5,Start,0
199893,C6977$@DOM1,C6977,P16,Start,0
199893,C7432$@DOM1,C7432,P16,Start,0
199893,C778$@DOM1,C778,P13,Start,0
199893,C778$@DOM1,C778,P14,Start,0
199893,C7873$@DOM1,C7873,P13,End,0
199893,C7873$@DOM1,C7873,P14,End,0
199893,C8080$@DOM1,C8080,P5,Start,0
199893,C8253$@DOM1,C8253,P16,Start,0
199893,C8657$@DOM1,C8657,P16,Start,0
199893,C9024$@DOM1,C9024,P16,Start,0
199893,C9389$@DOM1,C9389,P5,Start,0
199893,C9451$@DOM1,C9451,P16,Start,0
199893,C9451$@DOM1,C9451,P21,Start,0
199893,C9451$@DOM1,C9451,P214,Start,0
199893,C9451$@DOM1,C9451,P28,Start,0
199893,C9451$@DOM1,C9451,P29,Start,0
199893,C9451$@DOM1,C9451,P438,Start,0
199893,C9451$@DOM1,C9451,P439,Start,0
199893,C9451$@DOM1,C9451,P5,Start,0
199893,C9451$@DOM1,C9451,P57,Start,0
199893,C9451$@DOM1,C9451,P9,Start,0
199893,C9469$@DOM1,C9469,P13,Start,0
199893,C9469$@DOM1,C9469,P14,Start,0
199893,C968$@DOM1,C968,P16,Start,0
199893,C999$@DOM1,C999,P9,Start,0
199893,LOCAL SERVICE@C10107,C10107,P90,Start,0
199893,LOCAL SERVICE@C6524,C6524,P90,Start,0
199893,U3083@DOM1,C8080,P501,Start,0
199893,U3665@DOM1,C9389,P984,Start,0
199893,U3965@DOM1,C10107,P23,Start,0
199893,U5970@DOM1,C13640,P130,Start,0
199893,U67@C14768,C14768,P59,Start,0
199893,U7489@DOM1,C16352,P34,Start,0
199894,C10289$@DOM1,C10289,P1,Start,0
199894,C10289$@DOM1,C10289,P156,Start,0
199894,C10289$@DOM1,C10289,P211,Start,0
199894,C10289$@DOM1,C10289,P215,Start,0
199894,C10289$@DOM1,C10289,P216,Start,0
199894,C10289$@DOM1,C10289,P229,Start,0
199894,C10289$@DOM1,C10289,P23,Start,0
199894,C10289$@DOM1,C10289,P231,Start,0
199894,C10289$@DOM1,C10289,P233,Start,0
199894,C10289$@DOM1,C10289,P239,Start,0
199894,C10289$@DOM1,C10289,P279,Start,0
199894,C10289$@DOM1,C10289,P282,End,0
199894,C10289$@DOM1,C10289,P282,Start,0
199894,C10289$@DOM1,C10289,P453,Start,0
199894,C10289$@DOM1,C10289,P5,End,0
199894,C10289$@DOM1,C10289,P5,Start,0
199894,C10289$@DOM1,C10289,P83,Start,0
199894,C1042$@DOM1,C1042,P5,Start,0
199894,C10520$@DOM1,C10520,P16,Start,0
199894,C10898$@DOM1,C10898,P52,Start,0
199894,C10942$@DOM1,C10942,P16,Start,0
199894,C1213$@DOM1,C1213,P16,Start,0
199894,C12508$@DOM1,C12508,P16,Start,0
199894,C12670$@DOM1,C12670,P5,Start,0
199894,C13090$@DOM1,C13090,P16,Start,0
199894,C1329$@DOM1,C1329,P25,Start,0
199894,C1329$@DOM1,C1329,P5,Start,0
199894,C13705$@DOM1,C13705,P16,Start,0
199894,C14415$@DOM1,C14415,P25,Start,0
199894,C14415$@DOM1,C14415,P5,Start,0
199894,C1444$@DOM1,C1444,P16,Start,0
199894,C14806$@DOM1,C14806,P16,End,0
199894,C15371$@DOM1,C15371,P10,Start,0
199894,C15371$@DOM1,C15371,P2,Start,0
199894,C15371$@DOM1,C15371,P5,Start,0
199894,C15371$@DOM1,C15371,P6,Start,0
199894,C16426$@DOM1,C16426,P13,Start,0
199894,C16426$@DOM1,C16426,P14,Start,0
199894,C1824$@DOM1,C1824,P16,Start,0
199894,C1847$@DOM1,C1847,P25,End,0
199894,C1975$@DOM1,C1975,P16,Start,0
199894,C2161$@DOM1,C2161,P16,Start,0
199894,C2162$@DOM1,C2162,P47,End,0
199894,C236$@DOM1,C236,P12,Start,0
199894,C236$@DOM1,C236,P5,Start,0
199894,C2428$@DOM1,C2428,P23,End,0
199894,C2428$@DOM1,C2428,P23,Start,0
199894,C2428$@DOM1,C2428,P24,End,0
199894,C2428$@DOM1,C2428,P24,Start,0
199894,C2428$@DOM1,C2428,P48,Start,0
199894,C2428$@DOM1,C2428,P5,End,0
199894,C2428$@DOM1,C2428,P83,End,0
199894,C2428$@DOM1,C2428,P9,Start,0
199894,C3036$@DOM1,C3036,P16,Start,0
199894,C584$@DOM1,C584,P16,Start,0
199894,C5989$@DOM1,C5989,P4751,Start,0
199894,C6039$@DOM1,C6039,P131,Start,0
199894,C633$@DOM1,C633,P16,Start,0
199894,C6507$@DOM1,C6507,P23,End,0
199894,C6507$@DOM1,C6507,P23,Start,0
199894,C6507$@DOM1,C6507,P24,End,0
199894,C6507$@DOM1,C6507,P24,Start,0
199894,C6606$@DOM1,C6606,P25,Start,0
199894,C6606$@DOM1,C6606,P5,Start,0
199894,C7002$@DOM1,C7002,P14,Start,0
199894,C713$@DOM1,C713,P16,Start,0
199894,C7507$@DOM1,C7507,P16,Start,0
199894,C775$@DOM1,C775,P16,Start,0
199894,C7966$@DOM1,C7966,P131,Start,0
199894,C8030$@DOM1,C8030,P16,Start,0
199894,C8032$@DOM1,C8032,P13,Start,0
199894,C8032$@DOM1,C8032,P14,Start,0
199894,C9105$@DOM1,C9105,P1,Start,0
199894,C9281$@DOM1,C9281,P4,Start,0
199894,C9593$@DOM1,C9593,P16,Start,0
199894,C9618$@DOM1,C9618,P10,Start,0
199894,C9647$@DOM1,C9647,P16,Start,0
199894,C9647$@DOM1,C9647,P209,Start,0
199894,C9668$@DOM1,C9668,P13,Start,0
199894,C9741$@DOM1,C9741,P16,End,0
199894,LOCAL SERVICE@C10289,C10289,P90,Start,0
199894,LOCAL SERVICE@C1042,C1042,P22,End,0
199894,LOCAL SERVICE@C1042,C1042,P22,Start,0
199894,LOCAL SERVICE@C1042,C1042,P5,End,0
199894,U2205@DOM1,C6606,P153,Start,0
199894,U2472@DOM1,C6830,P24,Start,0
199894,U2767@DOM1,C7760,P51,Start,0
199894,U3229@DOM1,C8707,P51,Start,0
199894,U3245@DOM1,C8631,P51,Start,0
199894,U3735@DOM1,C9694,P247,Start,0
199894,U5356@DOM1,C12670,P501,Start,0
199894,U6944@DOM1,C12152,P34,Start,0
199894,U7648@DOM1,C16426,P258,Start,0
199895,C10107$@DOM1,C10107,P16,Start,0
199895,C10107$@DOM1,C10107,P4,Start,0
199895,C10123$@DOM1,C10123,P16,Start,0
199895,C10289$@DOM1,C10289,P23,End,0
199895,C10289$@DOM1,C10289,P23,Start,0
199895,C10289$@DOM1,C10289,P24,End,0
199895,C10289$@DOM1,C10289,P24,Start,0
199895,C10289$@DOM1,C10289,P282,End,0
199895,C10289$@DOM1,C10289,P5,End,0
199895,C10289$@DOM1,C10289,P5,Start,0
199895,C1035$@DOM1,C1035,P37,End,0
199895,C1035$@DOM1,C1035,P37,Start,0
199895,C1035$@DOM1,C1035,P5,End,0
199895,C1035$@DOM1,C1035,P5,Start,0
199895,C10470$@DOM1,C10470,P16,Start,0
199895,C13866$@DOM1,C13866,P16,Start,0
199895,C14435$@DOM1,C14435,P25,Start,0
199895,C14435$@DOM1,C14435,P5,Start,0
199895,C14848$@DOM1,C14848,P16,Start,0
199895,C1541$@DOM1,C1541,P14,Start,0
199895,C1542$@DOM1,C1542,P25,Start,0
199895,C1542$@DOM1,C1542,P5,Start,0
199895,C1550$@DOM1,C1550,P16,Start,0
199895,C16188$@DOM1,C16188,P16,Start,0
199895,C16354$@DOM1,C16354,P24,Start,0
199895,C16443$@DOM1,C16443,P25,Start,0
199895,C16443$@DOM1,C16443,P5,Start,0
199895,C1654$@DOM1,C1654,P21,End,0
199895,C1654$@DOM1,C1654,P21,Start,0
199895,C1654$@DOM1,C1654,P54,End,0
199895,C1654$@DOM1,C1654,P54,Start,0
199895,C16790$@DOM1,C16790,P25,Start,0
199895,C16790$@DOM1,C16790,P5,Start,0
199895,C1692$@DOM1,C1692,P61,Start,0
199895,C1707$@DOM1,C1707,P60,End,0
199895,C1707$@DOM1,C1707,P60,Start,0
199895,C1707$@DOM1,C1707,P63,End,0
199895,U344@DOM1,C486,P165,Start,0
199895,U344@DOM1,C486,P167,Start,0
199895,U344@DOM1,C486,P168,Start,0
199895,U344@DOM1,C486,P169,End,0
199895,U344@DOM1,C486,P21,End,0
199895,U344@DOM1,C486,P21,Start,0
199895,U344@DOM1,C486,P285,End,0
199895,U344@DOM1,C486,P285,Start,0
199895,U344@DOM1,C486,P286,End,0
199895,U344@DOM1,C486,P286,Start,0
199895,U344@DOM1,C486,P287,End,0
199895,U344@DOM1,C486,P287,Start,0
199895,U344@DOM1,C486,P288,End,0
199895,U344@DOM1,C486,P288,Start,0
199895,U344@DOM1,C486,P289,Start,0
199895,U344@DOM1,C486,P5,End,0
199895,U3805@DOM1,C9818,P34,Start,0
199895,U3965@DOM1,C10107,P24,Start,0
199895,U3965@DOM1,C10107,P28,Start,0
199895,U4559@DOM1,C3155,P34,Start,0
199895,U4620@DOM1,C9170,P1314,End,0
199895,U4645@DOM1,C11412,P51,Start,0
199895,U5970@DOM1,C13640,P130,Start,0
199895,U8261@DOM1,C17783,P13,End,0
199896,C1006$@DOM1,C1006,P25,End,0
199896,C1006$@DOM1,C1006,P25,Start,0
199896,C10340$@DOM1,C10340,P16,Start,0
199896,C11451$@DOM1,C11451,P16,Start,0
199896,C12670$@DOM1,C12670,P5,Start,0
199896,C13234$@DOM1,C13234,P9,Start,0
199896,C13715$@DOM1,C13715,P16,Start,0
199896,C14575$@DOM1,C14575,P16,Start,0
199896,C14685$@DOM1,C14685,P25,Start,0
199896,C14685$@DOM1,C14685,P5,Start,0
199896,C1532$@DOM1,C1532,P59,Start,0
199896,C21$@DOM1,C21,P16,Start,0
199896,C2125$@DOM1,C2125,P21,Start,0
199896,C2263$@DOM1,C2263,P16,Start,0
199896,C2428$@DOM1,C2428,P9,Start,0
199896,C2877$@DOM1,C2877,P13,Start,0
199896,C389$@DOM1,C389,P16,Start,0
199896,C6290$@DOM1,C6290,P16,Start,0
199896,C6507$@DOM1,C6507,P23,End,0
199896,C6507$@DOM1,C6507,P24,End,0
199896,C6507$@DOM1,C6507,P24,Start,0
